state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
41,185,408,2313,0,1,18,103.9,112,17.66,230.0,111,19.55,155.7,119,7.01,8.5,5,2.3,0,0
2,71,415,3092,0,1,27,151.2,118,25.7,228.0,82,19.38,169.8,113,7.64,5.6,17,1.51,0,0
24,83,415,782,0,0,0,196.7,117,33.44,272.0,89,23.12,199.9,62,9.0,10.1,11,2.73,3,0
23,130,415,2270,0,0,0,204.5,88,34.77,178.4,85,15.16,229.6,78,10.33,12.6,8,3.4,0,0
19,98,415,4527,0,0,0,182.6,76,31.04,145.2,75,12.34,162.6,127,7.32,12.0,1,3.24,6,1
23,59,415,4250,0,0,0,231.4,93,39.34,168.0,92,14.28,257.2,124,11.57,11.4,5,3.08,2,0
14,53,415,3945,0,0,0,214.3,138,36.43,232.2,99,19.74,0.0,0,0.0,8.3,5,2.24,1,0
14,51,510,259,0,1,32,206.1,134,35.04,179.6,84,15.27,332.2,90,14.95,10.2,2,2.75,3,0
36,51,415,800,0,0,0,86.4,102,14.69,202.1,113,17.18,113.0,84,5.09,11.9,6,3.21,2,0
4,126,415,1245,0,0,0,97.0,96,16.49,213.1,79,18.11,322.2,79,14.5,10.8,3,2.92,5,1
29,124,415,4669,0,0,0,182.7,98,31.06,197.2,93,16.76,220.6,105,9.93,8.1,4,2.19,1,0
40,125,408,3907,0,0,0,143.6,119,24.41,238.5,119,20.27,173.6,89,7.81,10.9,4,2.94,2,0
1,42,415,3505,0,1,21,125.5,67,21.34,166.7,90,14.17,227.1,97,10.22,11.0,1,2.97,2,0
1,120,415,3742,0,0,0,216.5,113,36.81,251.8,91,21.4,164.5,125,7.4,7.3,1,1.97,3,0
45,102,510,418,0,0,0,62.5,68,10.63,222.2,114,18.89,142.4,96,6.41,12.5,5,3.38,1,0
7,106,415,4860,0,0,0,147.7,105,25.11,215.0,129,18.28,267.2,95,12.02,11.0,3,2.97,1,0
29,67,415,4949,0,0,0,124.0,77,21.08,222.2,95,18.89,151.2,111,6.8,13.1,2,3.54,0,0
10,18,415,1341,0,0,0,156.0,88,26.52,213.8,127,18.17,244.9,113,11.02,11.4,9,3.08,1,0
40,43,408,3364,0,1,39,198.5,104,33.75,163.1,107,13.86,212.2,125,9.55,10.8,2,2.92,1,0
10,56,415,1281,0,0,0,245.5,39,41.74,231.8,116,19.7,156.9,68,7.06,10.1,10,2.73,5,0
11,94,408,325,0,0,0,226.6,119,38.52,199.8,111,16.98,219.4,141,9.87,11.7,2,3.16,3,0
41,52,408,1753,0,0,0,165.8,94,28.19,192.8,135,16.39,247.8,64,11.15,12.4,7,3.35,3,0
38,78,408,4840,0,1,28,246.0,136,41.82,147.5,99,12.54,118.8,99,5.35,4.0,2,1.08,2,0
41,67,415,2516,0,0,0,284.5,104,48.37,88.6,71,7.53,171.4,93,7.71,12.5,4,3.38,1,0
37,122,408,1119,0,0,0,152.0,86,25.84,162.8,61,13.84,161.9,98,7.29,9.3,3,2.51,1,0
44,51,408,4191,0,1,0,212.9,80,36.19,236.1,57,20.07,187.6,99,8.44,8.8,4,2.38,2,0
28,38,415,165,1,0,0,211.6,87,35.97,106.9,68,9.09,239.2,99,10.76,14.1,11,3.81,0,1
2,97,415,1732,0,1,35,203.1,104,34.53,211.8,91,18.0,246.1,105,11.07,9.7,6,2.62,0,0
49,36,510,4912,0,0,0,175.7,69,29.87,154.8,98,13.16,208.2,68,9.37,9.5,2,2.57,0,0
2,93,415,4466,0,0,0,131.9,91,22.42,203.8,92,17.32,205.6,121,9.25,6.8,3,1.84,1,0
11,50,408,2000,0,1,40,235.7,127,40.07,223.0,126,18.96,297.5,116,13.39,9.9,5,2.67,2,0
49,152,415,394,0,0,0,184.2,90,31.31,256.8,73,21.83,213.6,113,9.61,14.7,2,3.97,3,1
