state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
40,137,510,2136,0,0,0,109.8,112,18.67,223.5,88,19.0,247.5,96,11.14,17.8,2,4.81,1,0
50,25,408,3259,0,0,0,199.2,80,33.86,123.2,84,10.47,82.3,77,3.7,9.6,4,2.59,2,0
32,138,408,4864,0,0,0,63.7,114,10.83,212.2,132,18.04,247.6,114,11.14,8.8,4,2.38,0,0
15,140,415,4333,0,0,0,204.7,100,34.8,126.8,107,10.78,202.8,115,9.13,12.1,4,3.27,2,0
4,85,415,1344,0,0,0,195.7,104,33.27,182.9,121,15.55,324.7,110,14.61,8.6,9,2.32,0,0
38,140,415,4219,0,0,0,220.1,100,37.42,182.2,112,15.49,250.3,98,11.26,11.6,8,3.13,1,0
50,105,408,3000,0,0,0,160.3,86,27.25,195.2,80,16.59,163.3,109,7.35,12.7,3,3.43,2,0
41,142,408,1794,0,1,20,214.3,126,36.43,250.1,102,21.26,189.7,116,8.54,10.6,4,2.86,4,0
4,65,408,1756,0,0,0,182.5,58,31.03,201.9,93,17.16,189.1,97,8.51,8.6,5,2.32,1,0
20,79,415,3299,0,0,0,81.2,91,13.8,215.7,126,18.33,245.9,85,11.07,10.9,4,2.94,1,0
5,61,510,1249,0,0,0,88.1,60,14.98,129.7,108,11.02,169.0,87,7.61,13.3,4,3.59,2,0
13,101,510,4390,0,0,0,195.8,105,33.29,184.5,109,15.68,172.0,128,7.74,11.8,2,3.19,2,0
4,149,415,2626,0,0,0,152.1,116,25.86,164.3,83,13.97,142.8,98,6.43,7.6,3,2.05,0,0
31,16,510,1257,0,0,0,228.6,130,38.86,208.4,103,17.71,195.3,118,8.79,11.9,7,3.21,0,0
41,106,415,2021,0,0,0,94.8,113,16.12,283.2,95,24.07,219.3,106,9.87,6.8,4,1.84,1,0
13,65,408,619,0,1,19,259.0,96,44.03,332.3,106,28.25,130.1,95,5.85,7.5,7,2.03,1,0
8,94,415,3006,0,1,38,220.0,102,37.4,180.3,119,15.33,136.2,90,6.13,10.3,2,2.78,1,0
2,68,408,4953,0,1,43,147.7,95,25.11,259.3,108,22.04,237.1,106,10.67,8.9,8,2.4,3,0
2,95,415,1090,0,1,27,190.8,76,32.44,177.5,104,15.09,227.3,95,10.23,5.9,1,1.59,2,0
39,158,510,1241,0,0,0,245.1,68,41.67,195.8,100,16.64,244.2,80,10.99,11.5,4,3.11,2,0
25,121,408,4614,0,1,12,127.2,56,21.62,241.6,114,20.54,176.6,84,7.95,13.2,3,3.56,3,0
2,80,415,201,0,1,34,243.4,96,41.38,102.3,115,8.7,217.8,95,9.8,12.2,3,3.29,1,0
3,98,408,4883,0,1,40,212.1,90,36.06,233.9,110,19.88,234.0,84,10.53,7.1,4,1.92,0,0
50,141,408,4691,0,0,0,301.4,87,51.24,269.2,111,22.88,148.6,95,6.69,14.4,5,3.89,0,1
30,41,408,2820,0,1,43,158.9,96,27.01,280.4,117,23.83,216.5,97,9.74,10.8,4,2.92,2,0
1,57,415,1369,0,0,0,190.1,114,32.32,274.5,96,23.33,132.5,122,5.96,9.2,5,2.48,3,0
2,73,415,1739,0,0,0,184.7,109,31.4,161.3,108,13.71,148.8,103,6.7,11.3,4,3.05,2,0
13,110,415,4914,0,0,0,170.1,87,28.92,216.6,98,18.41,225.0,88,10.13,10.8,3,2.92,2,0
47,88,510,187,0,0,0,202.6,139,34.44,210.7,123,17.91,81.1,86,3.65,9.8,8,2.65,1,0
11,53,510,1544,1,0,0,145.0,80,24.65,228.4,82,19.41,169.4,109,7.62,8.9,5,2.4,0,0
18,137,408,3793,0,0,0,151.8,90,25.81,229.6,68,19.52,171.8,122,7.73,10.8,5,2.92,2,0
49,73,408,4467,0,0,0,177.9,89,30.24,131.2,82,11.15,186.2,89,8.38,11.5,6,3.11,3,0
